drug_candidate_id,cannonical_smiles,fasta_sequence_if_one_exists,pdb_filepath,pdbqt_filepath,drug_candidate_group_name,drug_type,generation,functional_group,chemical_formula,rdkit_synthetic_accessibility_score,rdkit_molecular_weight,rdkit_logp,rdkit_lipinski_ro5_violations,rdkit_qed_drug_likeness_rule_violations,rdkit_ghose_rule_violations,rdkit_veber_rule_violations,rdkit_reos_rule_violations,rdkit_rule_of_3_violations,rdkit_h_bond_donors,rdkit_h_bond_acceptors,rdkit_rotatable_bonds,rdkit_num_atoms,rdkit_molar_refractivity,rdkit_topological_polar_surface_area_mapping,rdkit_formal_charge,rdkit_num_heavy_atoms,rdkit_num_rings,project_id,run_created_or_discovered_id,Passed PAINS Filter,PAINS Substructure Matches,Passed BRENK Filter,BRENK Substructure Matches,AutoDockVina Minimum Best Pose Binding Energy,AutoDockVina Average Top 9 Poses Binding Energy,AutoDockVina Docking Log Output File,AutoDockVina Docking Configuration PDBQT Output File,Predicted Probability of Synthetic Success,Retrosynthesis Was Solved,Retrosynthesis Number of Precursors,Retrosynthesis Number of Steps,Retrosynthesis Precursors List
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12.1,-10.52222222,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262813/AutoDockVinaDockingLogOutputFile_1262813.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262813/AutoDockVinaDockingConfigurationPDBQTOutputFile_1262813.pdbqt,0.994039854,TRUE,3,2,"Cc1ccc(N)cc1C, Nc1cc(N2CCOCC2)ccn1, O=C=NCc1ccc(C(=O)O)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12.1,-10.46,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266834/AutoDockVinaDockingLogOutputFile_1266834.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266834/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266834.pdbqt,0.963447071,TRUE,5,5,"Cc1cc(N)nc(C(C)C)n1, O=C1CCC(=O)N1Br, Cc1ccc(O)cc1, Nc1cc(Cl)ccn1, Nc1cc(Cl)nc(Cl)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12.1,-10.27142857,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269743/AutoDockVinaDockingLogOutputFile_1269743.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269743/AutoDockVinaDockingConfigurationPDBQTOutputFile_1269743.pdbqt,0.952371294,TRUE,5,7,"CCc1ccc(N)cc1, Cc1cc(N)nc(C)n1, CC(C)(C)O, COC(=O)c1cc(N)nc(Cl)n1, COc1cnc(Br)cc1Cl"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12.1,-10.92222222,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267205/AutoDockVinaDockingLogOutputFile_1267205.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267205/AutoDockVinaDockingConfigurationPDBQTOutputFile_1267205.pdbqt,0.963447071,TRUE,5,5,"Cc1ccc(CN)cc1C, O=C(Cl)Oc1ccccc1, CC(C)(C)OC(=O)N1CCCNCC1, CCOC(=O)Cc1cccc(N)n1, O=C(Cl)c1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.34444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264479/AutoDockVinaDockingLogOutputFile_1264479.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264479/AutoDockVinaDockingConfigurationPDBQTOutputFile_1264479.pdbqt,0.952371294,TRUE,5,7,"Cc1ccccc1CN, COC(=O)c1ccc(N)cc1, CCOC(=O)c1cnc(Cl)cc1C, Cc1ccc(N)cc1, O=[N+]([O-])c1cncc(Br)c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.06666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266017/AutoDockVinaDockingLogOutputFile_1266017.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266017/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266017.pdbqt,0.963447071,TRUE,4,5,"Cc1ccc(N)cc1Br, Nc1nccc(N2CCOCC2)n1, CN(C)C=O, NCc1ncc(Br)cn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.61111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266051/AutoDockVinaDockingLogOutputFile_1266051.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266051/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266051.pdbqt,0.986552929,TRUE,3,3,"Nc1cccc(NC(=O)c2ccccc2)n1, Cc1ccc(N)cc1S(N)(=O)=O, O=[N+]([O-])c1cc(Cl)nc(Cl)c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.07777778,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256786/AutoDockVinaDockingLogOutputFile_1256786.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1256786/AutoDockVinaDockingConfigurationPDBQTOutputFile_1256786.pdbqt,0.975,TRUE,3,4,"Cc1nc(Cl)ccc1[N+](=O)[O-], Cc1ccc(Nc2ccc(Cl)nc2)cc1O, Nc1nccc([N+](=O)[O-])n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.5125,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257011/AutoDockVinaDockingLogOutputFile_1257011.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257011/AutoDockVinaDockingConfigurationPDBQTOutputFile_1257011.pdbqt,0.986552929,TRUE,4,3,"Cc1ccc(Nc2cc(Cl)ncc2O)cc1, Cc1ccc(N)nc1C, Nc1cc(N)nc(O)n1, O=P(Cl)(Cl)Cl"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.14444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1260854/AutoDockVinaDockingLogOutputFile_1260854.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1260854/AutoDockVinaDockingConfigurationPDBQTOutputFile_1260854.pdbqt,0.986552929,TRUE,4,3,"Cc1ccc(N)nc1C, Clc1ccnc(Cl)n1, Cc1ccc(N)cc1Br, O=[N+]([O-])c1ccc(Br)cn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.97777778,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265703/AutoDockVinaDockingLogOutputFile_1265703.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265703/AutoDockVinaDockingConfigurationPDBQTOutputFile_1265703.pdbqt,0.955960146,TRUE,4,6,"O=C(Cl)c1ccccc1, CC(C)(C)OC(=O)Nc1cccc(C(=O)O)n1, CNCc1cccc(C)c1, Cc1cccc(NC(=O)OC(C)(C)C)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.75555556,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265479/AutoDockVinaDockingLogOutputFile_1265479.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1265479/AutoDockVinaDockingConfigurationPDBQTOutputFile_1265479.pdbqt,0.952371294,TRUE,6,7,"Cc1ccc(C(=O)O)nn1, Cc1ccc(N)cc1C, C1CNCCNC1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, CCOC(=O)CN, O=C(O)Cc1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.4625,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262773/AutoDockVinaDockingLogOutputFile_1262773.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262773/AutoDockVinaDockingConfigurationPDBQTOutputFile_1262773.pdbqt,0.975,TRUE,5,4,"NCc1ccc(Cl)nn1, Cc1ccc(N)cc1C, O=C(Cl)Oc1ccccc1, CC1(C)OB(C2=CCNCC2)OC1(C)C, Cc1ccc(C(=O)O)cn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.25,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1258558/AutoDockVinaDockingLogOutputFile_1258558.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1258558/AutoDockVinaDockingConfigurationPDBQTOutputFile_1258558.pdbqt,0.986552929,TRUE,3,3,"O=C(NCc1ccccc1)c1ccc(Cl)nn1, CC(C)(C)OC(=O)N1CCCNCC1, Cc1ccc(C(=O)O)nc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.075,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262470/AutoDockVinaDockingLogOutputFile_1262470.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262470/AutoDockVinaDockingConfigurationPDBQTOutputFile_1262470.pdbqt,0.975,TRUE,4,4,"Cc1ccc(N)cc1S(N)(=O)=O, OB(O)c1ccnc(Cl)c1, CC(C)(C)OC(=O)Nc1cccc(C(=O)O)n1, Nc1cccc(Br)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.43333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257074/AutoDockVinaDockingLogOutputFile_1257074.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257074/AutoDockVinaDockingConfigurationPDBQTOutputFile_1257074.pdbqt,0.963447071,TRUE,5,5,"Nc1cccc(N)n1, Cc1ccc(N)nc1C, Nc1nccc(Cl)n1, Cc1ccc(N)cc1S(=O)(=O)NC(C)(C)C, Clc1cc(Cl)nc(Cl)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.98888889,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1263048/AutoDockVinaDockingLogOutputFile_1263048.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1263048/AutoDockVinaDockingConfigurationPDBQTOutputFile_1263048.pdbqt,0.975,TRUE,6,4,"Nc1ccnc(N)n1, O=C(Cl)c1ccco1, O=C(Cl)CCBr, NCc1ccc(O)cn1, Cc1ccc(N)cc1C, O=C(Cl)Oc1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.66666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267037/AutoDockVinaDockingLogOutputFile_1267037.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1267037/AutoDockVinaDockingConfigurationPDBQTOutputFile_1267037.pdbqt,0.963447071,TRUE,5,5,"Cc1cc(N)nc(C(C)C)n1, CC(C)(C)OC(=O)OC(=O)OC(C)(C)C, Nc1cc(Cl)nc(Cl)n1, CC(C)(C)OC(N)=O, Cc1ccc(Nc2cc(Cl)nnc2O)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.33333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269547/AutoDockVinaDockingLogOutputFile_1269547.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269547/AutoDockVinaDockingConfigurationPDBQTOutputFile_1269547.pdbqt,0.975,TRUE,3,4,"Clc1nccc(N2CCOCC2)n1, Cc1ccc(N)cc1F, N#Cc1ccc(CCN)cc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.26666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257566/AutoDockVinaDockingLogOutputFile_1257566.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1257566/AutoDockVinaDockingConfigurationPDBQTOutputFile_1257566.pdbqt,0.986552929,TRUE,4,3,"COC(=O)c1ccc(Cl)nc1, Cc1ccc(N)cc1, CC(C)(C)OC(=O)NCC(=O)O, Nc1cccc(NC(=O)c2ccco2)c1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.73333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1268692/AutoDockVinaDockingLogOutputFile_1268692.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1268692/AutoDockVinaDockingConfigurationPDBQTOutputFile_1268692.pdbqt,0.955960146,TRUE,7,6,"CC(C)(C)N, O=C(O)c1ccccc1, O=P(Cl)(Cl)Cl, O=C(OO)c1cccc(Cl)c1, Cc1cccnc1S, CC(C)(C)OC(=O)Nc1cc(B(O)O)ccn1, Nc1cccc(Br)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.6,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1270092/AutoDockVinaDockingLogOutputFile_1270092.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1270092/AutoDockVinaDockingConfigurationPDBQTOutputFile_1270092.pdbqt,0.986552929,TRUE,4,3,"Cc1cccc(CC(=O)O)c1, Cc1ccc(C(=O)O)cc1F, C1CNCCNC1, Nc1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-12,-10.93333333,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269204/AutoDockVinaDockingLogOutputFile_1269204.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269204/AutoDockVinaDockingConfigurationPDBQTOutputFile_1269204.pdbqt,0.975,TRUE,5,4,"Nc1cccc(NC(=O)c2ccccc2)n1, O=C(Cl)CCl, Cc1cccc(N)n1, O=C(Cl)Oc1ccccc1, CCOC(=O)C1CCC(=NO)CC1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.1,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1270157/AutoDockVinaDockingLogOutputFile_1270157.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1270157/AutoDockVinaDockingConfigurationPDBQTOutputFile_1270157.pdbqt,0.986552929,TRUE,4,3,"CC(C)(C)OC(=O)N1CCCNCC1, Cc1ccc(C(=O)O)nn1, CCOC(=O)Cc1cccc(N)n1, O=C(Cl)c1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.56666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1255446/AutoDockVinaDockingLogOutputFile_1255446.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1255446/AutoDockVinaDockingConfigurationPDBQTOutputFile_1255446.pdbqt,0.994039854,TRUE,3,2,"Nc1ccc(C(=O)N2CCCNCC2)cn1, Cc1cccc(CN)c1, O=C(O)c1ccc(Cl)nn1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.3,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1255913/AutoDockVinaDockingLogOutputFile_1255913.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1255913/AutoDockVinaDockingConfigurationPDBQTOutputFile_1255913.pdbqt,0.986552929,TRUE,4,3,"O=C(Cc1ccccc1)N1CCCNCC1, Cc1ccc(N)cc1, Nc1cc(Cl)nc(N)n1, O=C(O)c1cccc(Br)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-11.1,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262035/AutoDockVinaDockingLogOutputFile_1262035.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1262035/AutoDockVinaDockingConfigurationPDBQTOutputFile_1262035.pdbqt,0.963447071,TRUE,6,5,"Cc1ccc(Cl)nc1C(=O)O, Cc1cccc(N)n1, COC(=O)c1ccc(N)cc1, Nc1cc(N)nc(O)n1, O=P(Cl)(Cl)Cl, CNC(C)=O"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.81111111,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1258980/AutoDockVinaDockingLogOutputFile_1258980.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1258980/AutoDockVinaDockingConfigurationPDBQTOutputFile_1258980.pdbqt,0.963447071,TRUE,5,5,"NCC(=O)O, COC(=O)c1ccc(Br)cc1, Cc1ccc(N)cc1, Cc1cccc(NC(=O)CBr)c1, Nc1cccc(N)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.36666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264309/AutoDockVinaDockingLogOutputFile_1264309.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1264309/AutoDockVinaDockingConfigurationPDBQTOutputFile_1264309.pdbqt,0.986552929,TRUE,4,3,"Cc1ccc(N=C=O)cc1C, NCc1ccc(C(=O)O)nc1, Cc1ccc(N)cc1S(N)(=O)=O, Nc1nc(N)nc(Cl)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.4,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266001/AutoDockVinaDockingLogOutputFile_1266001.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1266001/AutoDockVinaDockingConfigurationPDBQTOutputFile_1266001.pdbqt,0.986552929,TRUE,4,3,"Cc1ccc(NC(=O)NC2CCNCC2)cc1C, O=C(Cl)Oc1ccccc1, Nc1ccnc(N)n1, O=C(Cl)c1ccccc1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.1125,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1260900/AutoDockVinaDockingLogOutputFile_1260900.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1260900/AutoDockVinaDockingConfigurationPDBQTOutputFile_1260900.pdbqt,0.986552929,TRUE,3,3,"NC1CCN(C(=O)c2ccccc2)CC1, COC(=O)c1ccc(Cl)nn1, O=C(c1ccccc1)N1CCCNCC1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.2125,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1261102/AutoDockVinaDockingLogOutputFile_1261102.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1261102/AutoDockVinaDockingConfigurationPDBQTOutputFile_1261102.pdbqt,0.986552929,TRUE,4,3,"Cc1ccc(N)cc1S(N)(=O)=O, O=C(O)c1ccccn1, Clc1ccnc(Cl)n1, Nc1cccc(N)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.86666667,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1268104/AutoDockVinaDockingLogOutputFile_1268104.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1268104/AutoDockVinaDockingConfigurationPDBQTOutputFile_1268104.pdbqt,0.955960146,TRUE,4,6,"O=C(Cl)c1ccccc1, CC(C)(C)OC(=O)Nc1cccc(C(=O)O)n1, Cc1ccc(CN)cc1C, Cc1cccc(NC(=O)OC(C)(C)C)n1"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,-11.9,-10.14444444,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269243/AutoDockVinaDockingLogOutputFile_1269243.txt,LIME_OUTPUTS/User_willspag_Project_Tuberculosis_ino1_Scripps_Target_UUID_17228daa-6185-473e-8c62-b1f2877895f7/RUN_195/DRUG_CANDIDATES/1269243/AutoDockVinaDockingConfigurationPDBQTOutputFile_1269243.pdbqt,0.952371294,TRUE,5,7,"Cc1cccc(N=C=O)c1, CC(C)(C)OC(=O)N1CCCNCC1, O=C(OCc1ccccc1)N1CCNCC1, CCOC(=O)Cc1cccc(N)n1, O=C(Cl)Oc1ccccc1"
